,author,file
16348,Fuente P.,import2017/11
16349,Miyake N.,import2017/11
16350,Kirschner P. A.,import2017/11
16351,Oshima J.,import2017/11
16352,Oshima R.,import2017/11
16353,Oshima J.,import2017/11
16354,Oshima R.,import2017/11
16355,Matsuzawa Y.,import2017/11
16356,Paavola S.,import2017/11
16357,Hakkarainen K.,import2017/11
16358,Reuven A.,import2017/11
16359,Zippy E.,import2017/11
16360,Gilad R.,import2017/11
16361,Aviva G.,import2017/11
16362,Schaffer D. W.,import2017/11
16363,Scardamalia M.,import2017/11
16364,Scardamalia M.,import2017/11
16365,Bransford J.,import2017/11
16366,Kozma B.,import2017/11
16367,Quellmalz E.,import2017/11
16368,Suthers D. D.,import2017/11
16369,Lund K.,import2017/11
16370,Rosé C. P.,import2017/11
16371,Teplovs C.,import2017/11
16372,Law N.,import2017/11
16373,Wilensky U.,import2017/11
16374,Jacobson M. J.,import2017/11
16375,Zhang J.,import2017/11
16376,Scardamalia M.,import2017/11
16377,Reeve R.,import2017/11
16378,Messina R.,import2017/11
16379,Adamson D.,import2017/7
16380,Dyke G.,import2017/7
16381,Jang H.,import2017/7
16382,Rosé C. P.,import2017/7
16383,Azmitia M.,import2017/7
16384,Montgomery R.,import2017/7
16385,Baker M.,import2017/7
16386,Lund K.,import2017/7
16387,Berkowitz M. W.,import2017/7
16388,Gibbs J. C.,import2017/7
16389,Coetzee D.,import2017/7
16390,Lim S.,import2017/7
16391,Fox A.,import2017/7
16392,Hartmann B.,import2017/7
16393,Hearst M. A.,import2017/7
16394,Lisi R.,import2017/7
16395,Golbeck S. L.,import2017/7
16396,Kumar R.,import2017/7
16397,Rose C. P.,import2017/7
16398,Kumar R.,import2017/7
16399,Rosé C. P.,import2017/7
16400,Wang Y. C.,import2017/7
16401,Joshi M.,import2017/7
16402,Robinson A.,import2017/7
16403,Michaels S.,import2017/7
16404,Connor M. C.,import2017/7
16405,Hall M. W.,import2017/7
16406,Resnick L.,import2017/7
16407,Schellens T.,import2017/7
16408,Keer H.,import2017/7
16409,Wever B.,import2017/7
16410,Valcke M.,import2017/7
16411,Strijbos J. W.,import2017/7
16412,Weinberger A.,import2017/7
16413,Ronaghi F.,import2017/7
16414,Saberi A.,import2017/7
16415,Trumbore A.,import2017/7
16416,Rosé C. P.,import2017/7
16417,Ferschke O.,import2017/7
16418,Teasley S. D.,import2017/7
16419,Fischer F.,import2017/7
16420,Weinberger A.,import2017/7
16421,Stegmann K.,import2017/7
16422,Dillenbourg P.,import2017/7
16423,Kapur M.,import2017/7
16424,Chi M.,import2017/7
16425,Weinberger A.,import2017/7
16426,Fischer F.,import2017/7
16427,Mandl H.,import2017/7
16428,Weinberger A.,import2017/7
16429,Ertl B.,import2017/7
16430,Fischer F.,import2017/7
16431,Mandl H.,import2017/7
16432,Weinberger A.,import2017/7
16433,Stegmann K.,import2017/7
16434,Fischer F.,import2017/7
16435,Weinberger A.,import2017/7
16436,Stegmann K.,import2017/7
16437,Fischer F.,import2017/7
16438,Wang X.,import2017/7
16439,Yang D.,import2017/7
16440,Wen M.,import2017/7
16441,Koedinger K.,import2017/7
16442,Rosé C. P.,import2017/7
16443,Wang X.,import2017/7
16444,Wen M.,import2017/7
16445,Rosé C. P.,import2017/7
16446,Wen M.,import2017/7
16447,Wen M.,import2017/7
16448,Maki K.,import2017/7
16449,Wang X.,import2017/7
16450,Dow S. P.,import2017/7
16451,Herbsleb J.,import2017/7
16452,Rose C.,import2017/7
16453,Yeager C.,import2017/7
16454,Hurley-Dasgupta B.,import2017/7
16455,Bliss C. A.,import2017/7
16456,Anderson T. R.,import2017/29
16457,Assaraf O.,import2017/29
16458,Orion N.,import2017/29
16459,Assaraf O.,import2017/29
16460,Orpaz I.,import2017/29
16461,Berland L. K.,import2017/29
16462,Schwarz C. V.,import2017/29
16463,Krist C.,import2017/29
16464,Kenyon L.,import2017/29
16465, A. S.,import2017/29
16466,Reiser B.,import2017/29
16467,Chang H.,import2017/29
16468,Linn M.C.,import2017/29
16469,Chi M. T. H.,import2017/29
16470,Roscoe R.,import2017/29
16471,Slotta J.,import2017/29
16472,Roy M.,import2017/29
16473,Chase M.,import2017/29
16474,Chiu J. L.,import2017/29
16475,Linn M. C.,import2017/29
16476,Chiu J. L.,import2017/29
16477,Linn M. C.,import2017/29
16478,Fortus D.,import2017/29
16479,Krajcik J.,import2017/29
16480,Gilbert J. K.,import2017/29
16481,Boulter C. J.,import2017/29
16482,Grotzer T. A.,import2017/29
16483,Power M. M.,import2017/29
16484,Derbiszewska K. M.,import2017/29
16485,Courter C. J.,import2017/29
16486,Kamarainen A. M.,import2017/29
16487,Metcalf S. J.,import2017/29
16488,Dede C.,import2017/29
16489,Hoffler T.N.,import2017/29
16490,Leutner D.,import2017/29
16491,Klymkowsky M. W.,import2017/29
16492,Cooper M. M.,import2017/29
16493,Osborne J.F.,import2017/29
16494,Osborne J.,import2017/29
16495,Plass J.L.,import2017/29
16496,Homer B.D.,import2017/29
16497,Hayward E.O.,import2017/29
16498,Pratt H.,import2017/29
16499,Roseman J. E.,import2017/29
16500,Stern L.,import2017/29
16501,Koppal M.,import2017/29
16502,Smetana L. K.,import2017/29
16503,Bell R. L.,import2017/29
16504,Taber K. S.,import2017/29
16505,Franco A.,import2017/29
16506,Wilensky U.,import2017/29
16507,Brady C.,import2017/29
16508,Horn M.S.,import2017/29
16509,Wilenksy U.,import2017/29
16510,Rand W.,import2017/29
16511,Yoon S.,import2017/29
16512,Yoon S.,import2017/29
16513,Yoon S.,import2017/29
16514,Anderson E.,import2017/29
16515,Koehler-Yom J.,import2017/29
16516,Sheldon J.,import2017/29
16517,Schoenfeld I.,import2017/29
16518,Wendel D.,import2017/29
16519,Scheintaub H.,import2017/29
16520,Klopfer E.,import2017/29
16521,Oztok M.,import2017/29
16522,Evans C.,import2017/29
16523,Yoon S.,import2017/29
16524,Klopfer E.,import2017/29
16525,Wang J.,import2017/29
16526,Sheldon J.,import2017/29
16527,Wendel D.,import2017/29
16528,Schoenfeld I.,import2017/29
16529,Scheintaub H.,import2017/29
16530,Reider D.,import2017/29
16531,Yoon S.,import2017/29
